,dropped,model,best_score_f1
362,"['C23', 'C24', 'C27', 'C29']",gnbayes,0.6943628925938725
363,"['C23', 'C24', 'C27', 'C29']",comnbayes,0.6896189584233372
364,"['C23', 'C24', 'C27', 'C29']",svc,0.688534346565982
365,"['C23', 'C24', 'C27', 'C28']",knn,0.6275101165832825
366,"['C23', 'C24', 'C27', 'C28']",dt,0.6296283879232576
367,"['C23', 'C24', 'C27', 'C28']",gnbayes,0.6962192843640098
368,"['C23', 'C24', 'C27', 'C28']",comnbayes,0.6904388124256029
369,"['C23', 'C24', 'C27', 'C28']",svc,0.6784974237567217
370,"['C23', 'C24', 'C29', 'C28']",knn,0.6017728402189475
371,"['C23', 'C24', 'C29', 'C28']",dt,0.6558016618221604
372,"['C23', 'C24', 'C29', 'C28']",gnbayes,0.6949851789155618
373,"['C23', 'C24', 'C29', 'C28']",comnbayes,0.6904524635937985
374,"['C23', 'C24', 'C29', 'C28']",svc,0.6919327468167179
375,"['C23', 'C19', 'C14', 'C27']",knn,0.59978038361013
376,"['C23', 'C19', 'C14', 'C27']",dt,0.6337176545260876
377,"['C23', 'C19', 'C14', 'C27']",gnbayes,0.6902711851903076
378,"['C23', 'C19', 'C14', 'C27']",comnbayes,0.6947332407280717
379,"['C23', 'C19', 'C14', 'C27']",svc,0.6877892763517903
380,"['C23', 'C19', 'C14', 'C29']",knn,0.6028446970790714
381,"['C23', 'C19', 'C14', 'C29']",dt,0.6647528547544532
382,"['C23', 'C19', 'C14', 'C29']",gnbayes,0.6902859384999201
383,"['C23', 'C19', 'C14', 'C29']",comnbayes,0.7028383481567078
384,"['C23', 'C19', 'C14', 'C29']",svc,0.7032630546439662
385,"['C23', 'C19', 'C14', 'C28']",knn,0.589726970375353
386,"['C23', 'C19', 'C14', 'C28']",dt,0.6638607945804442
387,"['C23', 'C19', 'C14', 'C28']",gnbayes,0.6843040315344098
388,"['C23', 'C19', 'C14', 'C28']",comnbayes,0.7009423012475001
389,"['C23', 'C19', 'C14', 'C28']",svc,0.7017097952137654
390,"['C23', 'C19', 'C27', 'C29']",knn,0.6119253684956752
391,"['C23', 'C19', 'C27', 'C29']",dt,0.6386903356723107
392,"['C23', 'C19', 'C27', 'C29']",gnbayes,0.6906543785562049
393,"['C23', 'C19', 'C27', 'C29']",comnbayes,0.6909301429980441
394,"['C23', 'C19', 'C27', 'C29']",svc,0.705482070015685
395,"['C23', 'C19', 'C27', 'C28']",knn,0.6008601040427691
396,"['C23', 'C19', 'C27', 'C28']",dt,0.6294626686920213
397,"['C23', 'C19', 'C27', 'C28']",gnbayes,0.6874452198456515
398,"['C23', 'C19', 'C27', 'C28']",comnbayes,0.6939617820401788
399,"['C23', 'C19', 'C27', 'C28']",svc,0.6853123117940736
400,"['C23', 'C19', 'C29', 'C28']",knn,0.5940228245802323
401,"['C23', 'C19', 'C29', 'C28']",dt,0.6553217319580434
402,"['C23', 'C19', 'C29', 'C28']",gnbayes,0.6882831824989953
403,"['C23', 'C19', 'C29', 'C28']",comnbayes,0.6952877951937179
404,"['C23', 'C19', 'C29', 'C28']",svc,0.6979312817940604
405,"['C23', 'C14', 'C27', 'C29']",knn,0.6236294849480918
406,"['C23', 'C14', 'C27', 'C29']",dt,0.6370826131255638
407,"['C23', 'C14', 'C27', 'C29']",gnbayes,0.6890632130921287
408,"['C23', 'C14', 'C27', 'C29']",comnbayes,0.6816378052216185
409,"['C23', 'C14', 'C27', 'C29']",svc,0.6954201363785608
410,"['C23', 'C14', 'C27', 'C28']",knn,0.6020118083836605
411,"['C23', 'C14', 'C27', 'C28']",dt,0.6325962557734522
412,"['C23', 'C14', 'C27', 'C28']",gnbayes,0.6922279370270044
413,"['C23', 'C14', 'C27', 'C28']",comnbayes,0.6888512124388655
414,"['C23', 'C14', 'C27', 'C28']",svc,0.7014734926211522
415,"['C23', 'C14', 'C29', 'C28']",knn,0.6020236960193328
416,"['C23', 'C14', 'C29', 'C28']",dt,0.6566765223860359
417,"['C23', 'C14', 'C29', 'C28']",gnbayes,0.6885753301088599
418,"['C23', 'C14', 'C29', 'C28']",comnbayes,0.6883010286334489
419,"['C23', 'C14', 'C29', 'C28']",svc,0.7021882460542004
420,"['C23', 'C27', 'C29', 'C28']",knn,0.6119693986793325
421,"['C23', 'C27', 'C29', 'C28']",dt,0.6294626686920213
422,"['C23', 'C27', 'C29', 'C28']",gnbayes,0.6851132697230427
423,"['C23', 'C27', 'C29', 'C28']",comnbayes,0.6858789982496198
424,"['C23', 'C27', 'C29', 'C28']",svc,0.7054121507025992
425,"['C24', 'C19', 'C14', 'C27']",knn,0.6174478858452137
426,"['C24', 'C19', 'C14', 'C27']",dt,0.6408291316106112
427,"['C24', 'C19', 'C14', 'C27']",gnbayes,0.6821676031022229
428,"['C24', 'C19', 'C14', 'C27']",comnbayes,0.6934945175068314
429,"['C24', 'C19', 'C14', 'C27']",svc,0.6786726822759788
430,"['C24', 'C19', 'C14', 'C29']",knn,0.5848705134259644
431,"['C24', 'C19', 'C14', 'C29']",dt,0.6564604766897487
432,"['C24', 'C19', 'C14', 'C29']",gnbayes,0.6909623696990499
433,"['C24', 'C19', 'C14', 'C29']",comnbayes,0.7022492308999
434,"['C24', 'C19', 'C14', 'C29']",svc,0.6777907121222821
435,"['C24', 'C19', 'C14', 'C28']",knn,0.5785937107323056
436,"['C24', 'C19', 'C14', 'C28']",dt,0.6577778991239801
437,"['C24', 'C19', 'C14', 'C28']",gnbayes,0.6902860734718852
438,"['C24', 'C19', 'C14', 'C28']",comnbayes,0.7030741859180556
439,"['C24', 'C19', 'C14', 'C28']",svc,0.6777297700160861
440,"['C24', 'C19', 'C27', 'C29']",knn,0.6195609175372032
441,"['C24', 'C19', 'C27', 'C29']",dt,0.6484182271666209
442,"['C24', 'C19', 'C27', 'C29']",gnbayes,0.6843494544332926
443,"['C24', 'C19', 'C27', 'C29']",comnbayes,0.6898837446167511
444,"['C24', 'C19', 'C27', 'C29']",svc,0.6687173736947271
445,"['C24', 'C19', 'C27', 'C28']",knn,0.5897501760230239
446,"['C24', 'C19', 'C27', 'C28']",dt,0.6362460811695219
447,"['C24', 'C19', 'C27', 'C28']",gnbayes,0.6912763074998144
448,"['C24', 'C19', 'C27', 'C28']",comnbayes,0.698745737065957
449,"['C24', 'C19', 'C27', 'C28']",svc,0.6754300549003917
450,"['C24', 'C19', 'C29', 'C28']",knn,0.5940291380277631
451,"['C24', 'C19', 'C29', 'C28']",dt,0.6557837132404869
452,"['C24', 'C19', 'C29', 'C28']",gnbayes,0.6884978676182145
453,"['C24', 'C19', 'C29', 'C28']",comnbayes,0.7010423461405646
454,"['C24', 'C19', 'C29', 'C28']",svc,0.6857390372870251
455,"['C24', 'C14', 'C27', 'C29']",knn,0.619618231703382
456,"['C24', 'C14', 'C27', 'C29']",dt,0.6348314349825676
457,"['C24', 'C14', 'C27', 'C29']",gnbayes,0.6869576037035443
458,"['C24', 'C14', 'C27', 'C29']",comnbayes,0.6968916557641422
459,"['C24', 'C14', 'C27', 'C29']",svc,0.685533773496039
460,"['C24', 'C14', 'C27', 'C28']",knn,0.5908597440408256
461,"['C24', 'C14', 'C27', 'C28']",dt,0.6368996911720649
462,"['C24', 'C14', 'C27', 'C28']",gnbayes,0.6871904588944913
463,"['C24', 'C14', 'C27', 'C28']",comnbayes,0.6953725289015011
464,"['C24', 'C14', 'C27', 'C28']",svc,0.6869940690004076
465,"['C24', 'C14', 'C29', 'C28']",knn,0.6093242449833203
466,"['C24', 'C14', 'C29', 'C28']",dt,0.6546723090618682
467,"['C24', 'C14', 'C29', 'C28']",gnbayes,0.6932405842872077
468,"['C24', 'C14', 'C29', 'C28']",comnbayes,0.6953482901013801
469,"['C24', 'C14', 'C29', 'C28']",svc,0.6859814286509007
470,"['C24', 'C27', 'C29', 'C28']",knn,0.6255044491771089
471,"['C24', 'C27', 'C29', 'C28']",dt,0.6316654392287243
472,"['C24', 'C27', 'C29', 'C28']",gnbayes,0.6950574988899068
473,"['C24', 'C27', 'C29', 'C28']",comnbayes,0.695499597920261
474,"['C24', 'C27', 'C29', 'C28']",svc,0.6981773237011452
475,"['C19', 'C14', 'C27', 'C29']",knn,0.6006028438939048
476,"['C19', 'C14', 'C27', 'C29']",dt,0.6315039076159381
477,"['C19', 'C14', 'C27', 'C29']",gnbayes,0.6815534924792843
478,"['C19', 'C14', 'C27', 'C29']",comnbayes,0.6929363433726492
479,"['C19', 'C14', 'C27', 'C29']",svc,0.6908778204398053
480,"['C19', 'C14', 'C27', 'C28']",knn,0.5854676219866133
481,"['C19', 'C14', 'C27', 'C28']",dt,0.6247245092350433
482,"['C19', 'C14', 'C27', 'C28']",gnbayes,0.6748890475395011
483,"['C19', 'C14', 'C27', 'C28']",comnbayes,0.6970712213666699
484,"['C19', 'C14', 'C27', 'C28']",svc,0.6939768314966166
485,"['C19', 'C14', 'C29', 'C28']",knn,0.5946945560086727
486,"['C19', 'C14', 'C29', 'C28']",dt,0.6662283220225986
487,"['C19', 'C14', 'C29', 'C28']",gnbayes,0.6780191413635597
488,"['C19', 'C14', 'C29', 'C28']",comnbayes,0.7008093170419171
489,"['C19', 'C14', 'C29', 'C28']",svc,0.6734685654633193
490,"['C19', 'C27', 'C29', 'C28']",knn,0.5878111732509667
491,"['C19', 'C27', 'C29', 'C28']",dt,0.6286785215034105
492,"['C19', 'C27', 'C29', 'C28']",gnbayes,0.6735009042748932
493,"['C19', 'C27', 'C29', 'C28']",comnbayes,0.6908638163306108
494,"['C19', 'C27', 'C29', 'C28']",svc,0.6903009688778843
495,"['C14', 'C27', 'C29', 'C28']",knn,0.6152612416005785
496,"['C14', 'C27', 'C29', 'C28']",dt,0.6284833617078636
497,"['C14', 'C27', 'C29', 'C28']",gnbayes,0.6814542836468722
498,"['C14', 'C27', 'C29', 'C28']",comnbayes,0.6901304367747312
499,"['C14', 'C27', 'C29', 'C28']",svc,0.7012203116378904
500,"['C23', 'C24', 'C19', 'C14', 'C27']",knn,0.6122056847269901
501,"['C23', 'C24', 'C19', 'C14', 'C27']",dt,0.638885345854417
502,"['C23', 'C24', 'C19', 'C14', 'C27']",gnbayes,0.6935274075397924
503,"['C23', 'C24', 'C19', 'C14', 'C27']",comnbayes,0.693410346210164
504,"['C23', 'C24', 'C19', 'C14', 'C27']",svc,0.6769228439542285
505,"['C23', 'C24', 'C19', 'C14', 'C29']",knn,0.6085121844399235
506,"['C23', 'C24', 'C19', 'C14', 'C29']",dt,0.6549850094216033
507,"['C23', 'C24', 'C19', 'C14', 'C29']",gnbayes,0.6970582759095525
508,"['C23', 'C24', 'C19', 'C14', 'C29']",comnbayes,0.7003283399163398
509,"['C23', 'C24', 'C19', 'C14', 'C29']",svc,0.6837179600758544
510,"['C23', 'C24', 'C19', 'C14', 'C28']",knn,0.5869278939186126
511,"['C23', 'C24', 'C19', 'C14', 'C28']",dt,0.6529148924342896
512,"['C23', 'C24', 'C19', 'C14', 'C28']",gnbayes,0.6972408511680028
513,"['C23', 'C24', 'C19', 'C14', 'C28']",comnbayes,0.6981150430358511
514,"['C23', 'C24', 'C19', 'C14', 'C28']",svc,0.6914702528704717
515,"['C23', 'C24', 'C19', 'C27', 'C29']",knn,0.6240554318226537
516,"['C23', 'C24', 'C19', 'C27', 'C29']",dt,0.6450385217656389
517,"['C23', 'C24', 'C19', 'C27', 'C29']",gnbayes,0.6938483783878686
518,"['C23', 'C24', 'C19', 'C27', 'C29']",comnbayes,0.6984246131752396
519,"['C23', 'C24', 'C19', 'C27', 'C29']",svc,0.6771204560195337
520,"['C23', 'C24', 'C19', 'C27', 'C28']",knn,0.5914925059994165
521,"['C23', 'C24', 'C19', 'C27', 'C28']",dt,0.6322815511094556
522,"['C23', 'C24', 'C19', 'C27', 'C28']",gnbayes,0.7004740235140873
523,"['C23', 'C24', 'C19', 'C27', 'C28']",comnbayes,0.6942656794844877
524,"['C23', 'C24', 'C19', 'C27', 'C28']",svc,0.6864661421934711
525,"['C23', 'C24', 'C19', 'C29', 'C28']",knn,0.6056214168633555
526,"['C23', 'C24', 'C19', 'C29', 'C28']",dt,0.661818742567502
527,"['C23', 'C24', 'C19', 'C29', 'C28']",gnbayes,0.6966219072155446
528,"['C23', 'C24', 'C19', 'C29', 'C28']",comnbayes,0.6965177824949629
529,"['C23', 'C24', 'C19', 'C29', 'C28']",svc,0.6931342061205212
530,"['C23', 'C24', 'C14', 'C27', 'C29']",knn,0.6297640224380332
531,"['C23', 'C24', 'C14', 'C27', 'C29']",dt,0.6401688953466357
532,"['C23', 'C24', 'C14', 'C27', 'C29']",gnbayes,0.6943729659411559
533,"['C23', 'C24', 'C14', 'C27', 'C29']",comnbayes,0.6946658229013993
534,"['C23', 'C24', 'C14', 'C27', 'C29']",svc,0.6804855534690655
535,"['C23', 'C24', 'C14', 'C27', 'C28']",knn,0.6051332558552465
536,"['C23', 'C24', 'C14', 'C27', 'C28']",dt,0.6370677801899489
537,"['C23', 'C24', 'C14', 'C27', 'C28']",gnbayes,0.6923888118568987
538,"['C23', 'C24', 'C14', 'C27', 'C28']",comnbayes,0.6904321148807497
539,"['C23', 'C24', 'C14', 'C27', 'C28']",svc,0.7039988340337564
540,"['C23', 'C24', 'C14', 'C29', 'C28']",knn,0.6105498665459673
541,"['C23', 'C24', 'C14', 'C29', 'C28']",dt,0.656964307722594
542,"['C23', 'C24', 'C14', 'C29', 'C28']",gnbayes,0.6998618224119331
543,"['C23', 'C24', 'C14', 'C29', 'C28']",comnbayes,0.6923632948495548
544,"['C23', 'C24', 'C14', 'C29', 'C28']",svc,0.6838516040913276
545,"['C23', 'C24', 'C27', 'C29', 'C28']",knn,0.6306854834284137
546,"['C23', 'C24', 'C27', 'C29', 'C28']",dt,0.6318356091555742
547,"['C23', 'C24', 'C27', 'C29', 'C28']",gnbayes,0.6975595765762779
548,"['C23', 'C24', 'C27', 'C29', 'C28']",comnbayes,0.6913762274133612
549,"['C23', 'C24', 'C27', 'C29', 'C28']",svc,0.6957670486865399
550,"['C23', 'C19', 'C14', 'C27', 'C29']",knn,0.6116654551128422
551,"['C23', 'C19', 'C14', 'C27', 'C29']",dt,0.6358704176384071
552,"['C23', 'C19', 'C14', 'C27', 'C29']",gnbayes,0.6926949891434455
553,"['C23', 'C19', 'C14', 'C27', 'C29']",comnbayes,0.6955831892199894
554,"['C23', 'C19', 'C14', 'C27', 'C29']",svc,0.6915793330752642
555,"['C23', 'C19', 'C14', 'C27', 'C28']",knn,0.5964335577477842
556,"['C23', 'C19', 'C14', 'C27', 'C28']",dt,0.6337448251476643
557,"['C23', 'C19', 'C14', 'C27', 'C28']",gnbayes,0.6873489545052263
558,"['C23', 'C19', 'C14', 'C27', 'C28']",comnbayes,0.6929140503477418
559,"['C23', 'C19', 'C14', 'C27', 'C28']",svc,0.7125361365009908
560,"['C23', 'C19', 'C14', 'C29', 'C28']",knn,0.5953173678353235
561,"['C23', 'C19', 'C14', 'C29', 'C28']",dt,0.6638607945804442
562,"['C23', 'C19', 'C14', 'C29', 'C28']",gnbayes,0.6846611923957895
563,"['C23', 'C19', 'C14', 'C29', 'C28']",comnbayes,0.6999911776260764
564,"['C23', 'C19', 'C14', 'C29', 'C28']",svc,0.7037828304067484
565,"['C23', 'C19', 'C27', 'C29', 'C28']",knn,0.6204994305024794
566,"['C23', 'C19', 'C27', 'C29', 'C28']",dt,0.6294626686920213
567,"['C23', 'C19', 'C27', 'C29', 'C28']",gnbayes,0.6846520517484708
568,"['C23', 'C19', 'C27', 'C29', 'C28']",comnbayes,0.6919156590825187
569,"['C23', 'C19', 'C27', 'C29', 'C28']",svc,0.7018263504274981
570,"['C23', 'C14', 'C27', 'C29', 'C28']",knn,0.6109311618548227
571,"['C23', 'C14', 'C27', 'C29', 'C28']",dt,0.6284598726665159
572,"['C23', 'C14', 'C27', 'C29', 'C28']",gnbayes,0.6893342987862792
573,"['C23', 'C14', 'C27', 'C29', 'C28']",comnbayes,0.6903348878762536
574,"['C23', 'C14', 'C27', 'C29', 'C28']",svc,0.7041446580321409
575,"['C24', 'C19', 'C14', 'C27', 'C29']",knn,0.6125917986860447
576,"['C24', 'C19', 'C14', 'C27', 'C29']",dt,0.6408291316106112
577,"['C24', 'C19', 'C14', 'C27', 'C29']",gnbayes,0.6839013713859228
578,"['C24', 'C19', 'C14', 'C27', 'C29']",comnbayes,0.6939830337190106
579,"['C24', 'C19', 'C14', 'C27', 'C29']",svc,0.6736461668017864
580,"['C24', 'C19', 'C14', 'C27', 'C28']",knn,0.5787671201917182
581,"['C24', 'C19', 'C14', 'C27', 'C28']",dt,0.6420332156901913
582,"['C24', 'C19', 'C14', 'C27', 'C28']",gnbayes,0.6806219015422179
583,"['C24', 'C19', 'C14', 'C27', 'C28']",comnbayes,0.6977450561187353
584,"['C24', 'C19', 'C14', 'C27', 'C28']",svc,0.6811819682649218
585,"['C24', 'C19', 'C14', 'C29', 'C28']",knn,0.5992039235968368
586,"['C24', 'C19', 'C14', 'C29', 'C28']",dt,0.6577778991239801
587,"['C24', 'C19', 'C14', 'C29', 'C28']",gnbayes,0.6891539667129699
588,"['C24', 'C19', 'C14', 'C29', 'C28']",comnbayes,0.7030384701673371
589,"['C24', 'C19', 'C14', 'C29', 'C28']",svc,0.6783428143595123
590,"['C24', 'C19', 'C27', 'C29', 'C28']",knn,0.6006239140163732
591,"['C24', 'C19', 'C27', 'C29', 'C28']",dt,0.6362460811695219
592,"['C24', 'C19', 'C27', 'C29', 'C28']",gnbayes,0.6851179380535835
593,"['C24', 'C19', 'C27', 'C29', 'C28']",comnbayes,0.6967916544379068
594,"['C24', 'C19', 'C27', 'C29', 'C28']",svc,0.6855111423302398
595,"['C24', 'C14', 'C27', 'C29', 'C28']",knn,0.6149054263817424
596,"['C24', 'C14', 'C27', 'C29', 'C28']",dt,0.6384848300521442
597,"['C24', 'C14', 'C27', 'C29', 'C28']",gnbayes,0.6861344410522937
598,"['C24', 'C14', 'C27', 'C29', 'C28']",comnbayes,0.6953652358069606
599,"['C24', 'C14', 'C27', 'C29', 'C28']",svc,0.7008940451216128
600,"['C19', 'C14', 'C27', 'C29', 'C28']",knn,0.5855553022788876
601,"['C19', 'C14', 'C27', 'C29', 'C28']",dt,0.6247245092350433
602,"['C19', 'C14', 'C27', 'C29', 'C28']",gnbayes,0.6781745356294271
603,"['C19', 'C14', 'C27', 'C29', 'C28']",comnbayes,0.6989769239034134
604,"['C19', 'C14', 'C27', 'C29', 'C28']",svc,0.691310804788302
605,"['C23', 'C24', 'C19', 'C14', 'C27', 'C29']",knn,0.6256385742795526
606,"['C23', 'C24', 'C19', 'C14', 'C27', 'C29']",dt,0.638885345854417
607,"['C23', 'C24', 'C19', 'C14', 'C27', 'C29']",gnbayes,0.6966031318027648
608,"['C23', 'C24', 'C19', 'C14', 'C27', 'C29']",comnbayes,0.6942266428882309
609,"['C23', 'C24', 'C19', 'C14', 'C27', 'C29']",svc,0.6886024904956046
610,"['C23', 'C24', 'C19', 'C14', 'C27', 'C28']",knn,0.5987490866450524
611,"['C23', 'C24', 'C19', 'C14', 'C27', 'C28']",dt,0.638323354396963
612,"['C23', 'C24', 'C19', 'C14', 'C27', 'C28']",gnbayes,0.6924142660086878
613,"['C23', 'C24', 'C19', 'C14', 'C27', 'C28']",comnbayes,0.6992959116957239
614,"['C23', 'C24', 'C19', 'C14', 'C27', 'C28']",svc,0.698443365863414
615,"['C23', 'C24', 'C19', 'C14', 'C29', 'C28']",knn,0.5933913615784158
616,"['C23', 'C24', 'C19', 'C14', 'C29', 'C28']",dt,0.6508172940856801
617,"['C23', 'C24', 'C19', 'C14', 'C29', 'C28']",gnbayes,0.6939211313440558
618,"['C23', 'C24', 'C19', 'C14', 'C29', 'C28']",comnbayes,0.6961193709091663
619,"['C23', 'C24', 'C19', 'C14', 'C29', 'C28']",svc,0.6937149621354972
620,"['C23', 'C24', 'C19', 'C27', 'C29', 'C28']",knn,0.6136828673405214
621,"['C23', 'C24', 'C19', 'C27', 'C29', 'C28']",dt,0.6322815511094556
622,"['C23', 'C24', 'C19', 'C27', 'C29', 'C28']",gnbayes,0.7018962782083177
623,"['C23', 'C24', 'C19', 'C27', 'C29', 'C28']",comnbayes,0.6923451892782223
624,"['C23', 'C24', 'C19', 'C27', 'C29', 'C28']",svc,0.6937641783097614
625,"['C23', 'C24', 'C14', 'C27', 'C29', 'C28']",knn,0.6307263767347286
626,"['C23', 'C24', 'C14', 'C27', 'C29', 'C28']",dt,0.6354897159783179
627,"['C23', 'C24', 'C14', 'C27', 'C29', 'C28']",gnbayes,0.6933489155674198
628,"['C23', 'C24', 'C14', 'C27', 'C29', 'C28']",comnbayes,0.6904824643899754
629,"['C23', 'C24', 'C14', 'C27', 'C29', 'C28']",svc,0.7067857912406612
630,"['C23', 'C19', 'C14', 'C27', 'C29', 'C28']",knn,0.6086509405054779
631,"['C23', 'C19', 'C14', 'C27', 'C29', 'C28']",dt,0.6303181144847293
632,"['C23', 'C19', 'C14', 'C27', 'C29', 'C28']",gnbayes,0.6861459184562456
633,"['C23', 'C19', 'C14', 'C27', 'C29', 'C28']",comnbayes,0.6920498440813885
634,"['C23', 'C19', 'C14', 'C27', 'C29', 'C28']",svc,0.7051347846856733
635,"['C24', 'C19', 'C14', 'C27', 'C29', 'C28']",knn,0.6042453990603689
636,"['C24', 'C19', 'C14', 'C27', 'C29', 'C28']",dt,0.6420332156901913
637,"['C24', 'C19', 'C14', 'C27', 'C29', 'C28']",gnbayes,0.6815235025357398
638,"['C24', 'C19', 'C14', 'C27', 'C29', 'C28']",comnbayes,0.6957909734906851
639,"['C24', 'C19', 'C14', 'C27', 'C29', 'C28']",svc,0.6971035361518454
